OBJECTID_1,YearAnnexed_num,majorTreeType,inGreenwayBuffer
1192,1872,Oak,0
1193,1872,Oak,0
1194,1872,Oak,0
1195,1872,Oak,0
1196,1872,Maple,0
1197,1872,Spruce,0
1198,1872,Oak,0
1199,1872,Oak,0
1200,1872,Oak,0
1201,1872,Ash,0
1202,1872,Ash,0
1203,1872,Linden,0
1204,1872,Spruce,0
1205,1872,Linden,0
1206,1872,Hackberry,0
1207,1872,Hackberry,0
1208,1872,Coffee tree,0
1209,1872,Coffee tree,0
1210,1872,Spruce,0
1211,1872,Spruce,0
1212,1872,Maple,0
1213,1872,Ash,0
1214,1872,Spruce,0
1215,1872,Ash,0
1216,1872,Maple,0
1217,1872,Maple,0
1218,1872,Linden,0
1219,1872,Linden,0
1220,1872,Maple,0
1221,1872,Oak,0
1222,1872,Oak,0
1223,1872,Cherry,0
1224,1872,Cherry,0
1225,1872,Cherry,0
1226,1872,Oak,0
1227,1872,Oak,0
1228,1872,Linden,0
1229,1872,Oak,0
1230,1872,Hackberry,0
1231,1872,Linden,0
1232,1872,Hackberry,0
1233,1872,Hackberry,0
1234,1872,Hackberry,0
1235,1872,Elm,0
1236,1872,Pear,0
1237,1872,Pear,0
1238,1872,Pear,0
1239,1872,Pear,0
1240,1872,Elm,0
1241,1872,Elm,0
1242,1872,,0
1243,1872,,0
1244,1872,Pine,0
1245,1872,Spruce,0
1246,1872,Pear,0
1247,1872,Pear,0
1248,1872,Pear,0
1249,1872,Pear,0
1250,1872,Pear,0
1251,1872,Elm,0
1252,1872,Elm,0
1253,1872,Apple,0
1254,1872,Apple,0
1255,1872,Pine,0
1256,1872,Apple,0
1257,1872,Apple,0
1258,1872,Apple,0
1259,1872,Apple,0
1260,1872,Spruce,0
1261,1872,Maple,0
1262,1872,Pear,0
1263,1872,Maple,0
1264,1872,Apple,0
1265,1872,Apple,0
1266,1872,Apple,0
1267,1872,Pear,0
1268,1872,Pear,0
1269,1872,Pine,0
1270,1872,Pine,0
1271,1872,Spruce,0
1272,1872,Apple,0
1273,1872,Apple,0
1274,1872,Maple,0
1275,1872,Cottonwood,0
1276,1872,Apple,0
1277,1872,Apple,0
1278,1872,Apple,0
1279,1872,Fir,0
1280,1872,Maple,0
1281,1872,Apple,0
1282,1872,Spruce,0
1283,1872,Spruce,0
1284,1872,Oak,0
1285,1872,Hawthorn,0
1286,1872,Maple,0
1287,1872,Spruce,0
1288,1872,Hawthorn,0
1289,1872,Pine,0
1290,1872,Linden,0
1291,1872,Oak,0
1292,1872,Pine,0
1293,1872,Pine,0
1294,1872,Spruce,0
1295,1872,Bald cypress,0
1296,1872,Elm,0
1297,1872,Pine,0
1298,1872,Ash,0
1299,1872,Oak,0
1300,1872,Oak,0
1301,1872,Pine,0
1302,1872,Pine,0
1303,1872,Spruce,0
1304,1872,Spruce,0
1305,1872,Linden,0
1306,1872,Maple,0
1307,1872,Maple,0
1308,1872,Spruce,0
1309,1872,Linden,0
1310,1872,Spruce,0
1311,1872,Spruce,0
1312,1872,Spruce,0
1313,1872,Maple,0
1314,1872,Maple,0
1315,1872,Linden,0
1316,1872,Pine,0
1317,1872,Pine,0
1318,1872,Cherry,0
1319,1872,Cherry,0
1320,1872,Cherry,0
1321,1872,Spruce,0
1322,1872,Spruce,0
1323,1872,Maple,0
1324,1872,Maple,0
1325,1872,,0
1326,1872,Ash,0
1327,1872,Spruce,0
1328,1872,Spruce,0
1329,1872,Oak,0
1330,1872,Maple,0
1331,1872,Linden,0
1332,1872,Oak,0
1333,1872,Apple,0
1334,1872,Apple,0
1335,1872,Apple,0
1336,1872,Oak,0
1337,1872,Linden,0
1338,1872,Ash,0
1339,1872,Ash,0
1340,1872,Linden,0
1341,1872,Linden,0
1342,1872,Catalpa,0
1343,1872,Catalpa,0
1344,1872,Pine,0
1345,1872,Pine,0
1346,1872,Cherry,0
1347,1872,Cherry,0
1348,1872,Cherry,0
1349,1872,Cherry,0
1350,1872,Cherry,0
1351,1872,Spruce,0
1352,1872,Pine,0
1353,1872,Oak,0
1354,1872,Oak,0
1355,1872,Spruce,0
1356,1872,Apple,0
1357,1872,Apple,0
1358,1872,Hawthorn,0
1359,1872,Maple,0
1360,1872,Maple,0
1361,1872,Maple,0
1362,1872,Maple,0
1363,1872,Maple,0
1364,1872,Maple,0
1365,1872,Hawthorn,0
1366,1872,Hawthorn,0
1367,1872,Hawthorn,0
1368,1872,Hawthorn,0
1369,1872,Hawthorn,0
1370,1872,Apple,0
1371,1872,Apple,0
1372,1872,Filbert,0
1373,1872,Maple,0
1374,1872,Spruce,0
1375,1872,Oak,0
1376,1872,Apple,0
1377,1872,Apple,0
1378,1872,Apple,0
1379,1872,Apple,0
1380,1872,Apple,0
1381,1872,Apple,0
1382,1872,Apple,0
1383,1872,Apple,0
1384,1872,Apple,0
1385,1872,Locust,0
1386,1872,Pear,0
1387,1872,Apple,0
1388,1872,Apple,0
1389,1872,Apple,0
1390,1872,Pear,0
1391,1872,Locust,0
1392,1872,Elm,0
1393,1872,Pine,0
1394,1872,Spruce,0
1395,1872,Spruce,0
1396,1872,Elm,0
1397,1872,Spruce,0
1398,1872,Cherry,0
1399,1872,Cherry,0
1400,1872,Cherry,0
1401,1872,Cherry,0
1402,1872,Cherry,0
1403,1872,Cherry,0
1404,1872,Cherry,0
1405,1872,Cherry,0
1406,1872,Cherry,0
1407,1872,Cherry,0
1408,1872,Apple,0
1409,1872,Apple,0
1410,1872,Apple,0
1411,1872,Apple,0
1412,1872,Apple,0
1413,1872,Apple,0
1414,1872,Maple,0
1415,1872,Elm,0
1416,1872,Cherry,0
1417,1872,Elm,0
1418,1872,Elm,0
1419,1872,Elm,0
1420,1872,Maple,0
1421,1872,Maple,0
1422,1872,Maple,0
1423,1872,Linden,0
1424,1872,Fir,0
1425,1872,Pine,0
1426,1872,Linden,0
1427,1872,Pine,0
1428,1872,Cherry,0
1429,1872,Cherry,0
1430,1872,Spruce,0
1431,1872,Cherry,0
1432,1872,Pine,0
1433,1872,Pine,0
1434,1872,Pine,0
1435,1872,Pine,0
1436,1872,Spruce,0
1437,1872,Ash,0
1438,1872,Bald cypress,0
1439,1872,Spruce,0
1440,1872,Oak,0
1441,1872,Oak,0
1442,1872,Oak,0
1443,1872,Oak,0
1444,1872,Apple,0
1445,1872,Apple,0
1446,1872,Apple,0
1447,1872,Apple,0
1448,1872,Apple,0
1449,1872,Apple,0
1450,1872,Pear,0
1451,1872,Pear,0
1452,1872,Pear,0
1453,1872,Pear,0
1454,1872,Pear,0
1455,1872,Linden,0
1456,1872,Linden,0
1457,1872,Linden,0
1458,1872,Linden,0
1459,1872,Spruce,0
1460,1872,Ash,0
1461,1872,Ash,0
1462,1872,Linden,0
1463,1872,Linden,0
1464,1872,Hackberry,0
1465,1872,Hackberry,0
1466,1987,Ash,0
1467,1987,Ash,0
1468,1987,Apple,0
1469,1987,Apple,0
1470,1987,Apple,0
1471,1987,Apple,0
1472,1987,Apple,0
1473,1987,Ash,0
1474,1987,Ash,0
1475,1987,Alder,0
1476,1987,Alder,0
1477,1987,Pine,0
1478,1987,Pine,0
1479,1987,Pine,0
1480,1987,Ash,0
1481,1987,Pine,0
1482,1987,Pine,1
1483,1987,Pine,1
1484,1987,Pine,1
1485,1987,Pine,1
1486,1987,Cherry,1
1487,1987,Cherry,1
1488,1987,Oak,1
1489,1987,Oak,1
1490,1987,Ash,1
1491,1987,Ash,1
1492,1987,Ash,1
1493,1987,Ash,1
1494,1987,Ash,1
1495,1987,Pine,1
1496,1987,Pine,1
1497,1987,Ash,1
1498,1987,Ash,1
1499,1987,Oak,1
1500,1987,Oak,1
1501,1987,Oak,1
1502,1987,Ash,1
1503,1987,Oak,1
1504,1987,Hawthorn,0
1505,1987,Hawthorn,0
1506,1987,Hawthorn,0
1507,1987,Sumac,0
1508,1987,Pine,0
1509,1987,Pine,0
1510,1987,Fir,0
1511,1987,Pine,0
1512,1987,Fir,0
1513,1987,Ash,0
1514,1987,Ash,0
1515,1987,Ash,0
1516,1987,Ash,0
1517,1987,Juniper,0
1518,1987,Birch,0
1519,1987,Ash,0
1520,1987,Ash,0
1521,1987,Ash,0
1522,1987,Birch,1
1523,1987,Ash,1
1524,1987,Apple,1
1525,1987,Ash,1
1526,1987,Birch,1
1527,1987,Birch,1
1528,1987,Ash,1
1529,1987,Ash,1
1530,1987,Birch,1
1531,1987,Ash,1
1532,1987,Ash,1
1533,1987,Ash,0
1534,1987,Ash,0
1535,1987,Ash,0
1536,1987,Pine,0
1537,1987,Pine,0
1538,1987,Pine,0
1539,1987,Locust,0
1540,1987,Locust,0
1541,1987,Ash,0
1542,1987,Ash,0
1543,1962,Spruce,0
1544,1960,Oak,0
1545,1960,Juniper,0
1546,1960,Locust,0
1547,1960,Locust,0
1548,1960,Pine,0
1549,1962,Pine,0
1550,1960,Pine,0
1551,1962,Spruce,0
1552,1962,Pine,0
1553,1962,Pine,0
1554,1962,Birch,0
1555,1962,Catalpa,0
1556,1960,Pine,0
1557,1962,Linden,0
1558,1962,Juniper,0
1559,1960,Oak,0
1560,1960,Cottonwood,0
1561,1962,Spruce,0
1562,1962,Spruce,0
1563,1962,Spruce,0
1564,1960,Spruce,0
1565,1962,Locust,0
1566,1962,Spruce,0
1567,1962,Linden,0
1568,1962,Locust,0
1569,1962,Catalpa,0
1570,1962,Catalpa,0
1571,1962,Cherry,0
1572,1962,Oak,0
1573,1962,Pine,0
1574,1962,Cherry,0
1575,1962,Spruce,0
1576,1962,Oak,0
1577,1962,Oak,0
1578,1962,Hackberry,0
1579,1962,Locust,0
1580,1962,Spruce,0
1581,1962,Locust,0
1582,1962,Oak,0
1583,1962,Locust,0
1584,1962,Spruce,0
1585,1962,Pine,0
1586,1962,Spruce,0
1587,1962,Fir,0
1588,1962,Oak,0
1589,1962,Ash,0
1590,1962,Ash,0
1591,1962,Ash,0
1592,1962,Apple,0
1593,1962,Oak,0
1594,1962,Pine,0
1595,1962,Pine,0
1596,1962,Hackberry,0
1597,1962,Oak,0
1598,1962,Elm,0
1599,1962,Birch,0
1600,1962,Cottonwood,0
1601,1962,Linden,0
1602,1962,Cottonwood,0
1603,1962,Oak,0
1604,1960,Locust,0
1605,1962,Pine,0
1606,1962,Pine,0
1607,1962,Pine,0
1608,1962,Linden,0
1609,1962,Pine,0
1610,1962,Locust,0
1611,1962,Pine,0
1612,1962,Pine,0
1613,1962,Ash,0
1614,1962,Oak,0
1615,1962,Oak,0
1616,1962,Locust,0
1617,1962,Oak,0
1618,1962,Catalpa,0
1619,1962,Linden,0
1620,1962,Catalpa,0
1621,1960,Birch,0
1622,1960,Birch,0
1623,1960,Birch,0
1624,1960,Cottonwood,0
1625,1960,Willow,0
1626,1960,Alder,0
1627,1960,Cottonwood,0
1628,1960,Spruce,0
1629,1960,Birch,0
1630,1960,Birch,0
1631,1960,Alder,0
1632,1960,Spruce,0
1633,2015,Cottonwood,0
1634,2015,Cottonwood,0
1635,2015,Cottonwood,0
1636,2015,Locust,0
1637,2015,Locust,0
1638,2015,Locust,0
1639,2015,Cottonwood,0
1640,2015,Oak,1
1641,2015,Oak,1
1642,2015,Oak,1
1643,2015,Oak,1
1644,2015,Oak,1
1645,2015,Cottonwood,1
1646,2015,Oak,1
1647,2015,Oak,1
1648,2015,Oak,1
1649,2015,Oak,1
1650,2015,Cottonwood,1
1651,2015,Oak,1
1652,2015,Cottonwood,1
1653,2015,Cottonwood,0
1654,2015,Cottonwood,0
1655,2015,Oak,0
1656,2015,Oak,0
1657,2015,Oak,0
1658,2015,Oak,0
1659,2015,Oak,0
1660,2015,Hackberry,0
1661,2015,Hackberry,0
1662,2015,Hackberry,0
1663,2015,Hackberry,0
1664,2015,Hackberry,0
1665,2015,Hackberry,0
1666,2015,Hackberry,0
1667,2015,Hackberry,0
1668,2015,Hackberry,0
1669,2015,Locust,0
1670,2015,Locust,0
1671,2015,Locust,0
1672,2015,Oak,1
1673,2015,Oak,1
1674,2015,Oak,1
1675,2015,Oak,1
1676,2015,Oak,1
1677,2015,Cottonwood,1
1678,2015,Cottonwood,1
1679,2015,Cottonwood,1
1680,2015,Cottonwood,1
1681,2015,Cottonwood,0
1682,2015,Cottonwood,0
1683,2015,Cottonwood,1
1684,2015,Cottonwood,1
1685,2015,Cottonwood,1
1686,2015,Cottonwood,1
1687,2015,Cottonwood,1
1688,2015,Oak,1
1689,2015,Hackberry,1
1690,2015,Hackberry,1
1691,2015,Hackberry,1
1692,2015,Hackberry,1
1693,2015,Hackberry,1
1694,2015,Hackberry,1
1695,2015,Hackberry,1
1696,2015,Locust,0
1697,2015,Locust,0
1698,2015,Locust,0
1699,2015,Locust,0
1700,2015,Apple,0
1701,2015,Apple,1
1702,2015,Apple,1
1703,2015,Apple,1
1704,2015,Apple,1
1705,2015,Apple,1
1706,2015,Apple,1
1707,2015,Apple,1
1708,2015,Apple,0
1709,2015,Apple,1
1710,2015,Apple,1
1711,2015,Apple,1
1712,2015,Apple,1
1713,2015,Apple,1
1714,2015,Apple,1
1715,2015,Apple,1
1716,2015,Apple,1
1717,2015,Apple,1
1718,2015,Apple,1
1719,2015,Apple,0
1720,2015,Apple,0
1721,2015,Apple,1
1722,2015,Apple,1
1723,2015,Apple,1
1724,2015,Apple,1
1725,2015,Apple,1
1726,2015,Apple,1
1727,2015,Apple,1
1728,2015,Apple,1
1729,2015,Apple,1
1730,2015,Apple,1
1731,2015,Pine,0
1732,2015,Pine,0
1733,2015,Pine,0
1734,2015,Cherry,0
1735,2015,Cherry,0
1736,2015,Cherry,0
1737,2015,Cherry,0
1738,2015,Cherry,0
1739,2015,Pine,0
1740,2015,Pine,0
1741,2015,Pine,0
1742,2015,Pine,0
1743,2015,Pine,0
1744,2015,Pine,0
1745,2015,Cherry,0
1746,2015,Hawthorn,0
1747,2015,Cherry,0
1748,2015,Cherry,0
1749,2015,Cherry,0
1750,2015,Hawthorn,0
1751,2015,Apple,0
1752,2015,Apple,0
1753,2015,Apple,0
1754,2015,Apple,0
1755,2015,Apple,0
1756,2015,Cottonwood,1
1757,2015,Cottonwood,1
1758,2015,Hackberry,1
1759,2015,Hackberry,1
1760,2015,Hackberry,1
1761,2015,Hackberry,1
1762,2015,Hackberry,1
1763,2015,Hackberry,1
1764,2015,Hackberry,1
1765,2015,Hackberry,1
1766,2015,Hackberry,1
1767,2015,Ash,1
1768,2015,Ash,1
1769,2015,Ash,1
1770,2015,Ash,1
1771,2015,Ash,1
1772,2015,Ash,1
1773,2015,Ash,1
1774,2015,Hackberry,0
1775,2015,Hackberry,0
1776,2015,Hackberry,1
1777,2015,Hackberry,1
1778,2015,Hackberry,0
1779,2015,Hackberry,0
1780,2015,Hackberry,0
1781,2015,Hackberry,0
1782,2015,Hackberry,0
1783,2015,Hackberry,0
1784,2015,Hackberry,0
1785,2015,Hackberry,0
1786,2015,Hackberry,0
1787,2015,Hackberry,0
1788,2015,Elm,0
1789,2015,Elm,0
1790,2015,Elm,0
1791,2015,Pine,0
1792,2015,Pine,0
1793,2015,Pine,0
1794,2015,Pine,0
1795,2015,Pine,0
1796,2015,Pine,0
1797,2015,Pine,0
1798,2015,Pine,0
1799,2015,Pine,0
1800,2015,Hackberry,0
1801,2015,Hackberry,0
1802,2015,Hackberry,0
1803,2015,Hackberry,0
1804,2015,Spruce,0
1805,2015,Spruce,0
1806,2015,Spruce,0
1807,2015,Spruce,0
1808,2015,Spruce,0
1809,2015,Spruce,0
1810,2015,Spruce,0
1811,2015,Spruce,0
1812,2015,Spruce,0
1813,2015,Spruce,0
1814,2015,Spruce,0
1815,2015,Spruce,0
1816,2015,Spruce,0
1817,2015,Spruce,0
1818,2015,Cherry,0
1819,2015,Hawthorn,0
1820,2015,Cherry,0
1821,2015,Cherry,0
1822,2015,Hawthorn,0
1823,2015,Cherry,0
1824,2015,Cherry,0
1825,2015,Cherry,0
1826,2015,Hawthorn,0
1827,2015,Cherry,0
1828,2015,Cherry,0
1829,2015,Hawthorn,0
1830,2015,Cherry,0
1831,2015,Cherry,0
1832,2015,Hawthorn,0
1833,2015,Oak,0
1834,2015,Oak,0
1835,2015,Oak,0
1836,2015,Juniper,0
1837,2015,Juniper,0
1838,2015,Juniper,0
1839,2015,Juniper,0
1840,2015,Juniper,0
1841,2015,Juniper,0
1842,2015,Juniper,0
1843,2015,Juniper,0
1844,2015,Juniper,0
1845,2015,Juniper,0
1846,2015,Juniper,0
1847,2015,Juniper,0
1848,2015,Juniper,0
1849,2015,Juniper,0
1850,2015,Juniper,0
1851,2015,Juniper,0
1852,2015,Juniper,0
1853,2015,Juniper,0
1854,2015,Pine,0
1855,2015,Pine,0
1856,2015,Pine,0
1857,2015,Pine,0
1858,2015,Pine,0
1859,2015,Pine,0
1860,2015,Pine,0
1861,2015,Pine,0
1862,2015,Pine,0
1863,2015,Pine,0
1864,2015,Pine,0
1865,2015,Pine,0
1866,2015,Pine,0
1867,2015,Pine,0
1868,2015,Pine,0
1869,2015,Pine,0
1870,2015,Pine,0
1871,2015,Pine,0
1872,2015,Pine,0
1873,2015,Pine,0
1874,2015,Pine,0
1875,2015,Pine,0
1876,2015,Pine,0
1877,2015,Pine,0
1878,2015,Pine,0
1879,1872,Elm,0
1880,2015,Hackberry,1
1881,2015,Hackberry,1
1882,2015,Hackberry,1
1883,2015,Cottonwood,1
1884,2015,Hackberry,1
1885,2015,Hackberry,1
1886,2015,Oak,1
1887,2015,Oak,1
1888,2015,Oak,1
1889,2015,Oak,1
1890,2015,Oak,1
1891,2015,Oak,1
1892,2015,Oak,1
1893,2015,Oak,1
1894,2015,Oak,1
1895,2015,Oak,1
1896,2015,Pine,1
1897,2015,Pine,1
1898,2015,Pine,1
1899,2015,Pine,1
1900,2015,Pine,1
1901,2015,Pine,1
1902,2015,Pine,1
1903,2015,Pine,1
1904,2015,Pine,1
1905,2015,Pine,1
1906,2015,Pine,1
1907,2015,Pine,1
1908,2015,Pine,1
1909,2015,Coffee tree,1
1910,2015,Hackberry,1
1911,2015,Pine,1
1912,1992,Catalpa,1
1913,1992,Ash,1
1914,1992,Ash,1
1915,1992,Ash,0
1916,1992,Ash,0
1917,1992,Ash,0
1918,1992,Cottonwood,0
1919,1992,Cottonwood,1
1920,1992,Cottonwood,1
1921,1992,Cottonwood,1
1922,1992,Cottonwood,1
1923,1992,Cottonwood,1
1924,1992,Locust,1
1925,1992,Locust,1
1926,1999,Pine,1
1927,1999,Pine,1
1928,1999,Pine,1
1929,1999,Pine,1
1930,1999,Pine,1
1931,1999,Pine,1
1932,1999,Pine,1
1933,1999,Pine,1
1934,1999,Pine,1
1935,1999,Cottonwood,1
1936,1999,Cottonwood,1
1937,1999,Oak,0
1938,1999,Cottonwood,0
1939,1999,Oak,1
1940,1999,Cottonwood,1
1941,1999,Cottonwood,1
1942,1999,Cottonwood,1
1943,1999,Cottonwood,1
1944,1999,Hackberry,1
1945,1999,Hackberry,1
1946,1999,,1
1947,1999,Hackberry,1
1948,1999,Pine,1
1949,1999,Pine,1
1950,1999,Pine,1
1951,1999,Pine,1
1952,1999,Pine,1
1953,1999,Pine,1
1954,1999,,1
1955,1999,Locust,1
1956,1999,Spruce,1
1957,1999,Locust,1
1958,1999,Maple,1
1959,1999,,1
1960,1999,,1
1961,1999,Linden,1
1962,1999,Linden,1
1963,1999,Catalpa,1
1964,1999,Hackberry,1
1965,1999,Catalpa,1
1966,1999,Hackberry,1
1967,1999,Hackberry,1
1968,1999,Apple,1
1969,1999,Hackberry,1
1970,1999,Spruce,1
1971,1999,Spruce,1
1972,1999,Hackberry,1
1973,1999,Hackberry,1
1974,1999,Hackberry,1
1975,1999,Hackberry,1
1976,1999,Hackberry,1
1977,1999,Hackberry,1
1978,1999,Hackberry,1
1979,1999,Hackberry,1
1980,1999,Hackberry,1
1981,1999,Cottonwood,1
1982,1999,Cottonwood,1
1983,1999,Cottonwood,1
1984,1999,Cottonwood,1
1985,1999,Cottonwood,1
1986,1999,Cottonwood,1
1987,1999,Cottonwood,1
1988,1999,Cottonwood,1
1989,1999,Cottonwood,1
1990,1999,Pine,1
1991,1999,Pine,1
1992,1970,Cottonwood,1
1993,1970,Cottonwood,1
1994,1970,Pine,1
1995,1970,Pine,1
1996,1970,Pine,1
1997,1970,Cottonwood,1
1998,1970,Cottonwood,0
1999,1970,Spruce,0
2000,1970,Spruce,0
2001,1970,Spruce,1
2002,1970,Cottonwood,1
2003,1970,Cottonwood,1
2004,1970,Cottonwood,1
2005,1970,Cottonwood,1
2006,1970,Cottonwood,1
2007,1970,Linden,0
2008,1970,Linden,0
2009,1970,Pine,0
2010,1970,Linden,0
2011,1970,Linden,0
2012,1970,Linden,0
2013,1970,Ash,0
2014,1970,Ash,0
2015,1970,Oak,0
2016,1970,Spruce,0
2017,1970,Spruce,0
2018,1970,Spruce,0
2019,1970,Maple,0
2020,1970,Oak,0
2021,1970,Locust,0
2022,1970,Oak,0
2023,1970,Oak,0
2024,1970,Linden,0
2025,1970,Linden,0
2026,1970,Aspen,0
2027,1970,Spruce,0
2028,1970,Spruce,0
2029,1970,Spruce,0
2030,1970,Oak,0
2031,1970,Cherry,1
2032,1970,Spruce,1
2033,1970,Spruce,1
2034,1970,Pine,0
2035,1970,Apple,0
2036,1970,Apple,0
2037,1970,Ash,0
2038,1970,Ash,1
2039,1970,Pine,1
2040,1970,Pine,1
2041,1970,Pine,1
2042,1970,Pine,1
2043,1970,Pine,1
2044,1970,Cottonwood,1
2045,1970,Cottonwood,1
2046,1970,Cottonwood,1
2047,1970,Cottonwood,1
2048,1970,Cottonwood,1
2049,1970,Oak,1
2050,1970,Spruce,1
2051,1970,Oak,1
2052,1970,Oak,1
2053,1970,Oak,1
2054,1970,Pine,1
2055,1970,Pine,1
2056,1970,Spruce,1
2057,1970,Pine,1
2058,1970,Pine,1
2059,1970,Pine,1
2060,1970,Spruce,1
2061,1970,Linden,1
2062,1970,Locust,1
2063,1970,Cottonwood,1
2064,1970,Pine,1
2065,1970,Maple,1
2066,1970,Ash,1
2067,1970,Locust,1
2068,1970,Elm,1
2069,1970,Apple,1
2070,1970,Apple,1
2071,1970,Apple,1
2072,1970,Apple,1
2073,1970,Apple,1
2074,1970,Pine,1
2075,1970,Locust,1
2076,1970,Pine,1
2077,1970,Hackberry,1
2078,1970,Pine,1
2079,1970,Willow,1
2080,1970,Ash,1
2081,1970,Pine,1
2082,1970,Cottonwood,1
2083,1970,Cottonwood,1
2084,1970,Cottonwood,1
2085,1970,Apple,1
2086,1970,Apple,1
2087,1970,Pine,1
2088,1970,Cottonwood,1
2089,1970,Cottonwood,1
2090,1970,Apple,1
2091,1970,Apple,1
2092,1970,Spruce,1
2093,1970,Cottonwood,1
2094,1970,Cottonwood,1
2095,1970,Maple,1
2096,1970,Cottonwood,1
2097,1970,Cottonwood,1
2098,1970,Cottonwood,1
2099,,Cottonwood,1
2100,1970,Cottonwood,1
2101,1970,Cottonwood,1
2102,1970,Cottonwood,1
2103,1970,Cherry,1
2104,1970,Spruce,1
2105,1970,Oak,1
2106,1970,Apple,1
2107,1970,Apple,1
2108,1903,Elm,0
2109,1903,Elm,0
2110,1903,Elm,0
2111,1903,Elm,0
2112,1903,Elm,0
2113,1903,Elm,0
2114,1903,Hackberry,0
2115,1903,Ash,0
2116,1903,Ash,0
2117,1903,Maple,0
2118,1903,Ash,0
2119,1903,Elm,0
2120,1903,Cottonwood,0
2121,1903,Cottonwood,0
2122,1903,Cottonwood,0
2123,1903,Ash,0
2124,1903,Pine,0
2125,1903,Ash,0
2126,1903,Ash,0
2127,1903,Maple,0
2128,1903,Elm,0
2129,1903,Elm,0
2130,1903,Ash,0
2131,1903,Elm,0
2132,1903,Elm,0
2133,1903,Hackberry,0
2134,1903,Hackberry,0
2135,1903,Linden,0
2136,1903,Linden,0
2137,1903,Ash,0
2138,1903,Locust,0
2139,1903,Oak,0
2140,1903,Maple,0
2141,1872,Cottonwood,0
2142,1872,Maple,0
2143,1903,Linden,0
2144,1903,Maple,0
2145,1903,Catalpa,0
2146,1903,Elm,0
2147,1903,Elm,0
2148,1903,Maple,0
2149,1903,Ash,0
2150,1903,Elm,0
2151,1903,Elm,0
2152,1903,Ash,0
2153,1903,Ash,0
2154,1903,Maple,0
2155,1903,Ash,0
2156,1903,Ash,0
2157,1903,,0
2158,1903,Hackberry,0
2159,1903,Ash,0
2160,1903,Linden,0
2161,1903,Apple,0
2162,1903,Linden,0
2163,1903,Locust,0
2164,1903,Ash,0
2165,1903,Ash,0
2166,1903,Linden,0
2167,1903,Maple,0
2168,1903,Maple,0
2169,1903,Elm,0
2170,1903,Linden,0
2171,1903,Linden,0
2172,1903,Maple,0
2173,1903,Linden,0
2174,1903,Ash,0
2175,1903,Hackberry,0
2176,1903,Hackberry,0
2177,1903,Ash,0
2178,1903,Oak,0
2179,1903,Locust,0
2180,1903,Maple,0
2181,1903,Linden,0
2182,1903,Elm,0
2183,1903,Maple,0
2184,1903,Maple,0
2185,1903,Locust,0
2186,1903,Locust,0
2187,1903,Elm,0
2188,1903,Elm,0
2189,1903,Linden,0
2190,1903,Locust,0
2191,1903,Elm,0
2192,1903,Maple,0
2193,1903,Maple,0
2194,1903,Linden,0
2195,1903,Maple,0
2196,1903,Hackberry,0
2197,1903,Sycamore,0
2198,1903,Elm,0
2199,1903,Elm,0
2200,1903,Cherry,0
2201,1903,Elm,0
2202,1903,Elm,0
2203,1903,Elm,0
2204,1903,Oak,0
2205,1903,Maple,0
2206,1903,Linden,0
2207,1903,Sycamore,0
2208,1903,Hackberry,0
2209,1903,Linden,0
2210,1903,Maple,0
2211,1903,Linden,0
2212,1903,Elm,0
2213,1903,Oak,0
2214,1903,Oak,0
2215,1903,Locust,0
2216,1903,Maple,0
2217,1903,Linden,0
2218,1903,Maple,0
2219,1903,Linden,0
2220,1903,Maple,0
2221,1903,Ash,0
2222,1903,Pine,0
2223,1903,Ash,0
2224,1872,Sycamore,0
2225,1872,Ash,0
2226,1872,Linden,0
2227,1903,Oak,0
2228,1903,Elm,0
2229,1903,Elm,0
2230,1903,Spruce,0
2231,1903,Elm,0
2232,1903,Maple,0
2233,1903,Locust,0
2234,1903,Elm,0
2235,1903,Locust,0
2236,1903,Oak,0
2237,1903,Ash,0
2238,1903,Maple,0
2239,1903,Linden,0
2240,1903,Locust,0
2241,1903,Ash,0
2242,1903,Ash,0
2243,1903,Linden,0
2244,1903,Locust,0
2245,1903,Maple,0
2246,1903,Pear,0
2247,1903,Pear,0
2248,1903,Maple,0
2249,1903,Ash,0
2250,1903,Maple,0
2251,1903,Maple,0
2252,1903,Elm,0
2253,1903,Elm,0
2254,1903,Linden,0
2255,1903,Maple,0
2256,1903,Locust,0
2257,1903,Pear,0
2258,1903,Elm,0
2259,1903,Elm,0
2260,1903,Ash,0
2261,1903,Elm,0
2262,1903,Elm,0
2263,1903,Hackberry,0
2264,1903,Pear,0
2265,1903,Oak,0
2266,1903,Maple,0
2267,1903,Linden,0
2268,1903,Plum,0
2269,1903,Linden,0
2270,1903,Locust,0
2271,1903,Ash,0
2272,1903,Elm,0
2273,1903,Elm,0
2274,1903,Locust,0
2275,1903,Elm,0
2276,1903,Oak,0
2277,1903,Juniper,0
2278,1903,Elm,0
2279,1903,Locust,0
2280,1903,Locust,0
2281,1903,Hackberry,0
2282,1903,Oak,0
2283,1903,Oak,0
2284,1903,Pear,0
2285,1872,Maple,0
2286,1872,Hackberry,0
2287,1903,Locust,0
2288,1903,Linden,0
2289,1903,Ash,0
2290,1903,Elm,0
2291,1903,Elm,0
2292,1903,Elm,0
2293,1903,Oak,0
2294,1903,Maple,0
2295,1903,Cherry,0
2296,1903,Apple,0
2297,1903,Maple,0
2298,1903,Maple,0
2299,1903,Cottonwood,0
